occurrence_id
583501438
583501438
665653572
1037352525
1055338615
1055384990
1055452902
1055522304
1055600079
1055625228
1055690487
1055787569
1055791049
1055805722
1055862531
1055902746
1055942740
1055985153
1055988684
1055991567
1056009778
1056045969
1056219018
1056237690
1056246376
1056260709
1056382465
1056393453
1056406797
1056441955
1056483804
1056494761
1056557946
1056598894
1056603341
1056633142
1056652671
1056676443
1056697531
1056699117
1056765544
1056849390
1056850744
1056907749
1056907749
1056915847
1056947059
1056947070
1056964435
1056966797
1057034214
1057048601
1057059019
1057077438
1057135503
1057177558
1057224379
1057235542
1057276328
1057276328
1057283034
1057286601
1057306451
1057322931
1057372691
1057410111
1057480242
1057552234
1057582914
1057625602
1135430997
1213681242
1213681243
1261347247
1265649403
1265649403
1275082108
1275082165
1275082173
1291693131
1291693131
1826251587
1849054708
1882418469
1882418482
1893315255
1895270971
1895283236
1895290563
1895301496
1895306616
1899920717
1919670274
2147522694
2446091318
2629836789
2629838942
2629852378
2629871280
2629875693
2629905022
2629906056
2629932306
2629936325
2629939817
2629940334
1037366375
1037376850
1055329250
1055349297
1055352650
1055381604
1055395580
1055449053
1055571730
1055582422
1055615875
1055636706
1055650846
1055669399
1055732759
1055803037
1055818512
1055830298
1055869347
1055893509
1055907686
1055915166
1055961682
1056038290
1056069556
1056115786
1056174663
1056371004
1056474883
1056496952
1056524707
1056546530
1056568430
1056599440
1056652322
1056664199
1056719249
1056766651
1056796573
1056827832
1056907198
1056922316
1056943705
1056960296
1056967217
1056986921
1056999931
1057016765
1057046181
1057058399
1057162967
1057175505
1057238958
1057248083
1057257987
1057280375
1057281715
1057290701
1057351852
1057363098
1057411131
1057509599
1057596654
1057619991
1057636669
1062367581
1213681217
1274827380
1275081997
1275082262
1291525510
1291692741
1291692741
1291692892
1291692892
1291693239
1291693239
1826251595
1838182344
1838182344
1895294392
1895294693
1895301769
1895808107
1899920678
1919667335
1919669567
1919670484
1919670484
1919672151
1919683845
1919694772
1919719040
1919732373
1919843760
1919883745
1919883842
1919884091
1919885670
2294876316
2629834943
2629838422
2629838469
2629879791
2629892539
2629896409
2629898763
2629899765
2629900348
2629902263
2629916918
2629932284
2629935372
583592775
665653189
665653514
665653598
665653598
665653628
665653708
665653708
665680936
1019452405
1037356479
1055412131
1055427639
1055496891
1055550437
1055576954
1055590001
1055595989
1055653606
1055658826
1055672884
1055698691
1055799885
1055819764
1055820548
1055972939
1055999375
1056031295
1056047711
1056057742
1056083261
1056093535
1056109543
1056125303
1056132737
1056141411
1056154125
1056239344
1056246321
1056289434
1056321185
1056452014
1056464307
1056471615
1056506605
1056548261
1056587229
1056607707
1056647823
1056665717
1056735141
1056786713
1056811237
1056853796
1056885391
1056907388
1056907388
1056923997
1056935094
1056937828
1056943933
1056944731
1057005308
1057024515
1057059180
1057089444
1057115036
1057126649
1057133280
1057157309
1057174112
1057272178
1057281514
1057333138
1057381926
1057419666
1057436345
1057476499
1057545686
1057553933
1057558009
1057575800
1135430962
1135430967
1135431230
1274827458
1275082037
1275082181
1275082183
1275082214
1275082285
1275082307
1291692784
1291692784
1291692981
1291692981
1291693075
1291693075
1291693297
1291693297
1587324228
1826251557
1893989499
1895274106
1895288035
1895295509
1895295543
1895295558
1895296652
1895303956
1895304896
1899920724
1919672119
1919844370
1919886208
1988366463
1988366604
1988366604
2629847831
2629850010
2629865293
2629869240
2629881763
2629896899
2629896960
2629899997
2629901361
2629911836
2629913416
2629932313
2629938806
665653243
894714042
1037367533
1055310927
1055378811
1055388093
1055406052
1055464929
1055490540
1055525531
1055562675
1055580832
1055671079
1055690485
1055703825
1055759563
1055761430
1055762012
1055790622
1055819713
1055834304
1055874406
1055942065
1056080715
1056085536
1056187196
1056253761
1056262130
1056302929
1056315980
1056363122
1056375088
1056463323
1056570296
1056583006
1056597812
1056625217
1056625764
1056639888
1056680452
1056722626
1056741416
1056743001
1056749535
1056762216
1056804951
1056838155
1056861482
1056900160
1056923446
1056937849
1057020563
1057047144
1057048972
1057057483
1057084468
1057111451
1057178138
1057191835
1057193044
1057240342
1057264732
1057272923
1057278193
1057331021
1057378735
1057414915
1057462678
1057470416
1057542116
1057563588
1057583842
